"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Follows,Comments,Saves
18036792614658610,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Správný tlak v pneumatikách je klíčový pro bezpečnost, komfort i úsporu paliva.
Tady jsou hlavní důvody, proč byste ho měli pravidelně kontrolovat:

🔧 Doporučený tlak
Najdete ho v manuálu vozidla, na štítku ve dveřích řidiče nebo u víčka nádrže.
Obvykle se pohybuje mezi 2,0–2,5 baru (200–250 kPa) podle zatížení a typu vozidla.

⚖️ Nízký tlak způsobuje
– Vyšší spotřebu paliva
– Rychlejší a nerovnoměrné opotřebení pneumatik
– Horší ovladatelnost vozidla
– Riziko přehřátí a poškození pneumatiky

💨 Příliš vysoký tlak způsobuje
– Tvrdší jízdu (nižší komfort)
– Sníženou přilnavost
– Nerovnoměrné opotřebení (více uprostřed běhounu)

📆 Jak často kontrolovat tlak?
– Minimálně jednou měsíčně
– Před každou delší cestou
– Po výrazných změnách teplot (v zimě tlak klesá)

📌 Tipy
– Tlak měřte vždy na studených pneumatikách (min. 2 hodiny po jízdě)
– Nezapomeňte zkontrolovat i rezervu!

Správný tlak šetří peníze, zvyšuje bezpečnost a prodlužuje životnost pneumatik.
#pneuboss #tasy",8,"07/24/2025 08:00",https://www.instagram.com/reel/DMfqpw4KrBI/,"IG reel",,Lifetime,1465,1214,11,2,0,0,3
17882110533351279,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Někdy je fakt lepší zavolat servis.
🔧 Označ toho, kdo by to určitě zvládl sám. 😅",0,"07/22/2025 10:16",https://www.instagram.com/p/DMawkW9Ov0I/,"IG image",,Lifetime,336,163,7,0,0,0,0
18283988914249327,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Ve Šlapanicích u Brna jsme otevřeli nový sklad, který nám umožňuje posunout logistiku na vyšší úroveň.

Co to pro naše zákazníky znamená?
🛞 Až 200 000 pneumatik skladem
🚚 Rychlejší expedice po celé ČR i na Slovensko
✅ Lepší dostupnost, spolehlivý servis

Vaše nové pneumatiky jsou tak blíž, než si myslíte – a na cestě k vám budou rychleji než kdy dřív.
#pneuboss #tasy",15,"07/20/2025 07:10",https://www.instagram.com/reel/DMVRyigqt6Z/,"IG reel",,Lifetime,733,486,16,2,2,0,0
18063913388178844,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Klasika nebo elegance?
Bílá nebo černá?
💬 Napiš do komentářů, kterou by sis vybral/a ty!
#pneuboss #tasy",16,"07/17/2025 11:31",https://www.instagram.com/reel/DMVpLEOqbDn/,"IG reel",,Lifetime,660,362,7,4,0,1,0
18084915955772805,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🅿️ Používáš ručku na rovině?
Naši kolegové většinou ne…
💬 Patříš k výjimkám? Dej vědět do komentářů!
#pneuboss #tasy",9,"07/15/2025 11:05",https://www.instagram.com/reel/DMI0n6YKeLn/,"IG reel",,Lifetime,7014,3934,22,2,0,26,1
17905379769194191,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🧠 Věděli jste, že?
Přední a zadní pneumatiky se opotřebovávají rozdílně?
Přední kola u většiny aut nesou větší zatížení a starají se o řízení – proto se jejich běhoun sjíždí rychleji.
Rotací pneumatik předejdete nerovnoměrnému opotřebení a zlepšíte stabilitu vozidla.

👉 Co tím získáte?
✅ Delší životnost všech pneumatik
✅ Lepší jízdní vlastnosti a bezpečnost
✅ Vyrovnané opotřebení a nižší riziko defektu

📅 Kdy rotovat?
Každých 8 000 až 10 000 km, nebo při výměně sezónních sad.
U směrových/asymetrických dezénů je třeba zvolit správný způsob rotace.

🔧 Malý krok, který může znamenat velký rozdíl. Postarejte se o své pneumatiky s rozumem.",0,"07/12/2025 04:11",https://www.instagram.com/p/DMAW2mgN6qJ/,"IG image",,Lifetime,251,122,2,0,0,0,0
18050857460161951,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","⚙️ Automat nebo manuál?
Naši kolegové mají jasno – a co ty?
💬 Dej vědět do komentářů, co řadíš radši!
#pneuboss #tasy",12,"07/10/2025 10:05",https://www.instagram.com/reel/DL71xqIKI4B/,"IG reel",,Lifetime,2099,1595,27,2,1,9,1
18039561665648482,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Když ti místo výsledku vyjde wishlist. 📝🏎️
💬 Co by bylo na tvým prvním místě?
#pneuboss #tasy",6,"07/09/2025 09:55",https://www.instagram.com/reel/DL5P4Blq6a2/,"IG reel",,Lifetime,1419,889,58,4,0,0,2
18097773061608099,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Chceš, aby ti pneumatiky vydržely déle?
Nejde jen o to, jaké obuješ – ale i jak se o ně staráš. Správná péče ti může ušetřit tisíce korun. 👇

🔧 Co dělat pravidelně?

📏 Kontrola tlaku:
Každý měsíc a vždy před delší cestou – špatný tlak = rychlejší opotřebení.

🔄 Prohazování kol:
Přední a zadní kola se sjíždějí jinak. Pravidelná výměna zajišťuje rovnoměrné opotřebení.

⚖️ Vyvážení kol:
Nevyvážená kola = vibrace, horší komfort a větší zátěž podvozku.

🔒 Správné skladování, servis a nepřetěžování vozu:
Všechno tohle má větší vliv, než si většina řidičů myslí.

🧠 Pneumatiky jsou jediný kontakt auta s vozovkou – zaslouží si víc než jen sezónní přezutí.
Staráš se o ně správně?",0,"07/06/2025 08:31",https://www.instagram.com/p/DLxX1mGMe_Y/,"IG carousel",,Lifetime,344,127,8,0,0,0,0
18054132941585979,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Den Workoholika – Pro ty, kteří jedou stále na plno.

Maxmiler AllSeason 2 vás spolehlivě doprovází – ve městě, na venkovských cestách i na dálnici.

✔️ Celoroční výkony pro maximální dostupnost
✔️ Odolný a robustní – i při vysoké zátěži
✔️ Bezpečný za každého počasí s výbornou přilnavostí na mokru (EU štítek: B)
✔️ Pohodlný a efektivní pro každodenní jízdu

Pneumatika, která je tak vytrvalá jako vy.

#DenWorkaholica #MaxmilerAllSeason2 #GTYourWay #SpolehliváJízda #CeloročníPneumatiky",0,"07/05/2025 06:01",https://www.instagram.com/p/DLuh9M8vlDs/,"IG image",,Lifetime,155,59,2,0,0,0,0
18072699766969494,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Další pyramida je venku!
Naše kolegyně se pustila do pyramidy rozhodnutí – v každém kole jen dvě značky, ale vyhrát mohla jen jedna! 👑
Dokážeš uhodnout, která značka se dostala až na vrchol?

💬 A co ty? Napiš do komentářů, která by u tebe vyhrála!

#tasy #pneuboss",23,"07/03/2025 11:42",https://www.instagram.com/reel/DLp-dnuqbxL/,"IG reel",,Lifetime,647,420,10,0,0,0,0
17867326137406782,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Sklad plný pneumatik, připravený pro tvoje auto! 🚗
Nehledej zbytečně jinde – u nás najdeš tisíce pneumatik všech značek za skvělé ceny.

✅ Letní, zimní i celoroční
✅ Pro osobní i užitková vozidla
✅ Skladem – rychlé dodání zaručeno

📦 Potřebuješ nové gumy ještě tento týden? Máme je!
💬 Poradíme s výběrem – napiš nám zprávu nebo klikni na pneuboss.cz",0,"07/01/2025 09:01",https://www.instagram.com/p/DLkjT1iB3C-/,"IG image",,Lifetime,166,66,2,0,0,0,0
18168692059352866,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","📐 Laserová geometrie v akci
Od tlaku v pneumatikách až po finální konzultaci – podívej se, jak u nás probíhá precizní seřízení náprav.
Správná geometrie = delší životnost pneu, lepší jízdní vlastnosti a vyšší bezpečnost. 🚗💡

#tasycz #geometrie #servisnapevno #laserovemereni #autoservis",38,"06/29/2025 08:40",https://www.instagram.com/reel/DLfXXE-KSnt/,"IG reel",,Lifetime,516,335,9,2,0,0,0
18059602898210850,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Všechny značky. Všechny typy. Vše skladem.

Ať hledáš prémiovky nebo cenově dostupné pneu – u nás si vybereš.
Na skladě držíme přes 200 000 kusů pneumatik – připravených ihned k odeslání.

👉 Letní, zimní i celoroční
👉 Pro osobní auta, SUV i dodávky
👉 Vše na jednom místě, vše rychle",0,"06/26/2025 09:00",https://www.instagram.com/p/DLXrN9lO7Ua/,"IG image",,Lifetime,172,69,5,0,0,0,0
18007242536760796,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🧠 100 % soustředěnost = 100 % kontrola
Za volantem nemám prostor na small talk – právě přepočítávám brzdné síly, ideální stopu a úhel zatáčky.
Můj mozek v režimu pilot F1. 🏎️💨",10,"06/24/2025 05:50",https://www.instagram.com/reel/DLSL92eq1_1/,"IG reel",,Lifetime,2694,1995,120,3,0,0,10
18311458570227824,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🧼 Kdy jsi naposledy uklízel/a v autě?
Dnes? Minulý týden? Nebo… radši nemluvit? 😅

Zeptali jsme se našich kolegů – a odpovědi mluví za vše.
A jak je na tom tvoje auto? 💬 Dej nám vědět do komentářů!",12,"06/21/2025 09:30",https://www.instagram.com/reel/DLK2sYAK6DB/,"IG reel",,Lifetime,372,180,5,1,0,0,0
18067503629026120,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Jak funguje technologie RunFlat?

RunFlat pneumatiky tě nezradí ani při defektu. Díky zesíleným bočnicím udrží auto v pohybu i bez tlaku – až 80 km rychlostí do 80 km/h. 🚗💨

✅ Žádná výměna u krajnice
✅ Dojedeš bezpečně do servisu
✅ Funguje pouze s TPMS systémem
❌ Po defektu se většinou nedají opravit

Ideální pro každého, kdo nechce řešit stres s rezervou na kraji silnice.",0,"06/20/2025 05:03",https://www.instagram.com/p/DLHzUGRRps3/,"IG image",,Lifetime,315,154,4,0,0,0,0
18072658702770391,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Připraveni na dovolenou? S GT Radial Kargomax ST-6000 jste dokonale vybaveni – ideální pneumatika pro karavany a přívěsy! 💪 Perfektní stabilita, vysoká nosnost a maximální bezpečnost vám umožní soustředit se na to nejdůležitější: odpočívat a užívat si. 🌴🌞 

#GTRadial #KargomaxST6000 #Pneumatiky #Karavan #KempingovéDobrodružství #BezpečnostNaCestách #Pneuboss",0,"06/19/2025 00:09",https://www.instagram.com/p/DLEs3-Zsl-q/,"IG image",,Lifetime,209,95,4,0,0,0,0
17994012542800947,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Co tě nejvíc vytočí na silnici? 😤
Zácpy? Pomalu jedoucí auta? Nebo nesmyslné předjíždění?

Naši kolegové mají jasno – ale co ty?
💬 Napiš nám do komentářů, co tě za volantem nejvíc vytáčí!",15,"06/18/2025 09:30",https://www.instagram.com/reel/DLDIXO0qaRu/,"IG reel",,Lifetime,832,555,11,3,0,0,1
18507041413015012,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Připraveni na vzrušení? GitiSport S2 povýší váš řidičský zážitek na novou úroveň! 🏎️ 
Vynikající přilnavost, špičková ovladatelnost a maximální výkon – protože každá zatáčka si zaslouží dokonalost. 💯 

#GitiTire #GitiSportS² #VýkonnéPneumatiky #RadostZJízdy #Pneuboss",0,"06/14/2025 00:02",https://www.instagram.com/p/DK30GZcN1nb/,"IG image",,Lifetime,146,63,2,0,0,0,0
18320898940224918,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Bitva značek je tady!
Která automobilka je podle tebe top? 🔝
Naši kolegové se utkali v pyramidě otázek – zůstala jen jedna vítězná značka! 👑

A co ty?
💬 Napiš do komentářů, která značka je tvůj favorit!",20,"06/13/2025 08:35",https://www.instagram.com/reel/DK2KDWrKxho/,"IG reel",,Lifetime,1116,813,10,2,0,1,0
18277634680261498,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","DĚKUJEME! 🌟🌟🌟🌟🌟
Na Heurece nás doporučuje 98 % zákazníků 💚
a máme průměrné hodnocení 4,8 z 5 hvězdiček ⭐

🚀 Co o nás zákazníci nejčastěji říkají?
✅ Rychlé doručení
✅ Skvělé ceny
✅ Spolehlivost a ochota

S více než 8 000 recenzemi máme jasno:
Vaše spokojenost je naše největší odměna.

🛞 Pokud ještě neznáte PNEUBOSS, mrkněte k nám –
📦 všechno skladem, přehledně a rychle.

#pneuboss #TASY #recenze #heureka #zakaznickaspokojenost #pneu #rychledoruceni #doporuceno",0,"06/12/2025 05:30",https://www.instagram.com/p/DKzQDcToUlJ/,"IG carousel",,Lifetime,239,94,6,0,0,0,0
18078772831658641,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Když konečně najdeš tu pravou… s 450 koni pod kapotou. 🏁❤️‍🔥",11,"06/10/2025 06:50",https://www.instagram.com/reel/DKuPoRZKi3y/,"IG reel",,Lifetime,116596,95840,6762,189,4,22,332
17932229780934650,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","♻️ Kam s použitými pneumatikami?
Nevyhazuj je jen tak. Odevzdat je můžeš zdarma – bez ohledu na značku nebo místo nákupu. 🌍

Stačí zajít na některou z našich poboček TASY, nebo využít sběrná místa ELTMA a Green Logistics. Jednoduše, bez starostí.

🛞 Buď zodpovědný k přírodě i ke svému autu.",0,"06/08/2025 01:57",https://www.instagram.com/p/DKokfWTCsfG/,"IG image",,Lifetime,203,107,3,0,0,0,0
18165979357349812,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Proč je vyvážení kol klíčové pro bezpečnou a pohodlnou jízdu?

Správně vyvážená kola nejsou jen otázkou komfortu – mají přímý vliv na bezpečnost, životnost pneumatik i stav vozidla.

❌ Vibrace volantu – Nevyvážené kolo se projeví typickým chvěním, zejména při vyšších rychlostech.
❌ Nerovnoměrné sjíždění pneumatik – Pneumatiky se opotřebují rychleji a nerovnoměrně, což zkracuje jejich životnost a zvyšuje náklady.
❌ Zbytečné zatěžování podvozku – Tlumiče, ložiska a další komponenty trpí a opotřebovávají se dřív, než by měly.
❌ Horší ovladatelnost a vyšší spotřeba – Nevyvážené kolo snižuje stabilitu vozu, zvyšuje odpor i spotřebu.

✔️ Řešení? Nechte si kola odborně vyvážit při každé výměně pneumatik, nebo kdykoli pocítíte vibrace.

Drobnost, která zásadně ovlivní váš zážitek z jízdy. 🚗💨",7,"06/06/2025 09:30",https://www.instagram.com/reel/DKkOwhlqoTC/,"IG reel",,Lifetime,778,492,11,2,0,0,1
18070979693303624,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","💬 Napiš nám do komentářů: Rezerva nebo opravná sada?
Každý řidič má svůj styl – někdo klasiku v podobě rezervy, jiný spoléhá na kompaktní sadu na opravu defektů.
A co ty? Co vozíš pro jistotu v kufru? 🛞🔧",0,"06/05/2025 05:29",https://www.instagram.com/p/DKhOXX9BRBn/,"IG image",,Lifetime,326,189,7,0,0,1,0
17842164924503723,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","Škodovka? Jasná volba! 🚗💬
Zajímalo nás, který model od Škody mají naši kolegové nejraději – a odpovědi jsou pestré! 🔧🛞

A co ty?
💬 Napiš nám do komentářů, jaká Škodovka je podle tebe top.",13,"06/03/2025 07:30",https://www.instagram.com/reel/DKcSoDdKcmF/,"IG reel",,Lifetime,4507,3479,84,2,0,10,4
18046061114156014,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🎉 Šťastný nový rok 2025!
Ať je rok 2025 plný radosti, pohody a bezpečných zážitků za volantem. 🚗💨

Děkujeme, že jste byli součástí naší cesty, a těšíme se na nové výzvy, které nás čekají v nadcházejícím roce.

S námi máte jistotu, že každý kilometr bude stát za to.
Na zdraví a bezpečné kilometry v roce 2025! 🛞✨

#StastnyNovyRok #BezpecneKilometry #Pneuboss",0,"12/31/2024 05:55",https://www.instagram.com/p/DEPsM9VIAbl/,"IG image",,Lifetime,208,143,6,0,0,0,0
17985489611786777,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","📅 Nový rok, nové předsevzetí! 🚗 „Letos slibuju, že budu pravidelně kontrolovat tlak v pneumatikách, abych ušetřil na palivu a jezdil bezpečněji!“ 🛞✅

👉 Jaké máte vy předsevzetí pro rok 2025? Přidáváte si na seznam i něco spojeného s vaším autem?

#Pneumatiky #BezpecnaJizda #NovyRok #Predsevzeti #Pneuboss",0,"01/02/2025 02:00",https://www.instagram.com/p/DEUa7AeK045/,"IG image",,Lifetime,105,72,4,0,0,0,0
18059506603898064,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Víte, jak zjistit správný rozměr pneumatik pro vaše auto?

Správný rozměr pneumatik je klíčový pro bezpečnost a pohodlí na cestách. Pokud si nejste jistí, stačí se podívat do velkého technického průkazu nebo na štítek na vnitřní straně dveří řidiče. 📄🚗

👉 Máte další otázky? Napište nám do komentářů!

#Pneuboss #BezpecnaJizda #SpravnyRozmerPneumatik #Pneumatiky",0,"01/04/2025 02:00",https://www.instagram.com/p/DEZkgInsJ3v/,"IG image",,Lifetime,138,100,4,0,0,0,0
17913243249051821,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","✨ Nový rok, nové výzvy a cíle s Giti!

Vstupte do roku 2025 s odhodláním a nepřekonatelným výkonem. Ať už vás cesty zavedou kamkoli, pneumatiky Giti vám zajistí bezpečí, styl a spolehlivou jízdu. 🚗💨

#NovyRok #GitiTire #BezpecnaJizda #Dobrodruzstvi2025 #TASY #PneubossCZ #PneubossSK",0,"01/05/2025 23:42",https://www.instagram.com/p/DEeeSo5Kx5x/,"IG image",,Lifetime,183,110,4,0,0,0,0
17968363070700352,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️ Jak snížit spotřebu paliva v zimě?

Zimní provoz přináší vyšší spotřebu, ale můžete ji optimalizovat dodržováním těchto zásad:

🛞 Správný tlak v pneumatikách – Nízký tlak zvyšuje valivý odpor a tím i spotřebu. Pravidelná kontrola a správné nahuštění pneumatik jsou základem efektivní jízdy.

🧊 Efektivní zahřátí motoru – Zahřívání na volnoběh není účinné. Místo toho začněte jízdou na nízké otáčky – olej i převodovka se prohřejí rychleji.

🚗 Odstraňte nadbytečné zátěže – Rakve na lyže nebo nosiče kol jsou skvělé, ale pokud je nepoužíváte, sundejte je. Snížíte tím odpor vzduchu i spotřebu paliva.

🔌 Správné používání elektrických systémů – Vyhřívání oken, sedadel nebo volantu výrazně zvyšuje odběr energie, což má dopad na spotřebu u vozidel s malým výkonem nebo hybridů. Používejte je s rozvahou.

👉 Pravidelná péče o auto a vědomá jízda jsou klíčem k úsporám i bezpečnosti.

#ZimniPneumatiky #UspornaJizda #BezpecnostNaCestach #Pneuboss",0,"01/07/2025 02:00",https://www.instagram.com/p/DEhS4ZWIIFm/,"IG image",,Lifetime,220,145,6,0,0,0,0
18337312414149333,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Sněhové řetězy: Nezbytný pomocník pro bezpečné zimní cestování. Používají se zejména na zasněžených a zledovatělých cestách, kde výrazně zvyšují trakci a zajišťují lepší ovladatelnost vozidla.

❄️ Zásady správného používání:

1️⃣ Nasazení: Reťaze je třeba nasazovat včas – na rovném a bezpečném místě, ještě předtím, než se ocitnete v problémové situaci.

2️⃣ Umístění: Vždy je umisťujte na hnací nápravu. U 4x4 vozidel se doporučuje konzultovat manuál – někdy jsou řetězy nutné na všechna čtyři kola.

3️⃣ Rychlost: S nasazenými řetězy nepřekračujte rychlost 50 km/h, aby nedošlo k poškození pneumatik či řetězů.

4️⃣ Povinné úseky: Sledujte dopravní značení – v některých oblastech je použití řetězů povinné.

5️⃣ Odstranění: Po projetí zasněženého nebo zledovatělého úseku je vždy sundejte. Jízda s řetězy na asfaltu může poškodit nejen je samotné, ale také pneumatiky a podvozek.

🔧 Důležitá údržba: Po použití řetězy vždy očistěte, usušte a zkontrolujte. Poškozené články mohou být při dalším použití nebezpečné.

📍 Důležité: Sněhové řetězy jsou jen doplňkem k zimním pneumatikám, nenahrazují je! Kvalitní zimní pneumatiky jsou základ bezpečné jízdy v zimě.

#SnehoveRetaze #ZimniPneu #BezpecnostNaCeste #ZimniPriprava #TASY #Pneuboss",7,"01/09/2025 08:20",https://www.instagram.com/reel/DEnH_FUx_Sd/,"IG reel",,Lifetime,1953,1303,12,1,0,0,1
17880735564127405,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️ Chystáte se na zimní cesty? Buďte připraveni!

Přezutí na zimní pneu, kontrola oleje nebo doplnění chladicí kapaliny – to vše jsou kroky, které vám zajistí klidnou a bezpečnou jízdu i v těch nejnáročnějších podmínkách. 🚗💨

👉 Kompletní průvodce, jak připravit auto na zimní cesty, najdete na našem blogu. Odkaz v BIU

#Pneuboss #ZimniCesty #BezpecnaJizda #PripravaNaZimu",0,"01/11/2025 06:31",https://www.instagram.com/p/DEsFEFniWlp/,"IG image",,Lifetime,120,83,2,0,0,0,0
18070274260687122,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Pneumatiky pro každého – od osobních vozů až po nákladní giganty!

Pod značkou Pneuboss nabízíme široký výběr pneumatik pro všechny typy vozidel. Ať už hledáte pneu pro osobní auto SUV nebo nákladní vůz u nás vždy najdete to pravé.

💡 Proč si vybrat právě nás?
✔️ Více než 100 000 pneumatik skladem
✔️ Zimní letní i celoroční pneu pro každý terén
✔️ Rychlé doručení a prvotřídní zákaznický servis

➡️ Objednejte si pneumatiky online a užijte si bezpečnou a komfortní jízdu!

#Pneuboss #PneumatikyProKazdeho #BezpecnaJizda #SirokyVyber #ProfesionalniPece",0,"01/15/2025 06:32",https://www.instagram.com/p/DE2YXCruP-t/,"IG image",,Lifetime,216,481,5,0,0,0,0
18064187914860419,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","📦 Nový sklad = ještě lepší služby!
Stěhujeme se, abychom vám mohli nabídnout větší kapacitu a rychlejší doručení. 🛞🚗

#Pneuboss #NovySklad #SpolehlivostNaCestach #RychleDodani",14,"01/22/2025 02:30",https://www.instagram.com/reel/DFH-N-UKR7A/,"IG reel",,Lifetime,600,428,10,0,0,0,1
18478838056042496,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Zimní pneumatiky vs. celoroční pneumatiky – jaké jsou jejich výhody a kdy po které sáhnout? ❄️🌦️

🟦 Zimní pneumatiky:
🔹 Nejlepší výkon v mrazu: Speciální směs zůstává pružná i při teplotách pod +7 °C.
🔹 Maximální přilnavost: Optimalizovaný dezén lépe zvládá sníh, led a mokré vozovky.
🔹 Krátká brzdná dráha: Na zasněžených a zledovatělých cestách zajišťují výrazně bezpečnější jízdu.

🟧 Celoroční pneumatiky:
🔸 Univerzálnost: Kombinace vlastností letních a zimních pneumatik pro mírnější podmínky.
🔸 Úspora nákladů: Není třeba přezouvat a skladovat dvě sady pneumatik.
🔸 Komfort: Dobrá volba pro řidiče, kteří jezdí méně a především ve městech.

❄️ Závěr: Zimní pneumatiky jsou nezbytné pro bezpečnou jízdu v náročných zimních podmínkách. Celoroční pneumatiky jsou kompromisem, který se hodí spíše do mírnějších klimatických oblastí a pro řidiče s nižším nájezdem.

👉 Tip od profesionálů: Pokud jezdíte v horských oblastech nebo čelíte tuhé zimě, zvolte raději kvalitní zimní pneumatiky.

#ZimniPneumatiky #CelorocniPneu #BezpecnostNaCeste #ZimniSezona #Pneuboss",0,"01/24/2025 06:00",https://www.instagram.com/p/DFNf3hGNOJq/,"IG image",,Lifetime,155,97,3,0,0,0,0
18070929223688444,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Test celoročních pneumatik – které jsou nejlepší?

Chcete vědět, jaké pneumatiky zvládnou každou sezónu? ❄️☀️ Test modelů 225/50 R17 vám pomůže vybrat tu správnou.

👉 Více informací najdete v BIU!

#Pneuboss #TestPneumatik #BezpecnostNaCestach #AutoBild",0,"01/26/2025 01:00",https://www.instagram.com/p/DFSHGk-Mt9f/,"IG image",,Lifetime,128,92,3,0,0,0,0
17954973362905398,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🚗 Cesty bez starostí, ať už jedete kamkoli!

S pneumatikami GT Radial si užijete bezpečnou a pohodlnou jízdu v každé situaci. Dojíždění, nákupy nebo rodinné výlety? S námi máte vždy klid a jistotu na cestách. ❄️✨

✔️ Spolehlivost, výkon a komfort na každém kilometru.

#BezpecnaJizda #DriveSmart #GTRadial #RodinnaPohoda #Pneuboss",0,"01/27/2025 00:27",https://www.instagram.com/p/DFUoH8eJ1wg/,"IG image",,Lifetime,164,115,4,0,0,0,0
18372598867188430,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","📦 Sledování objednávky – snadno a přehledně!

Chcete mít přehled o stavu své objednávky? Po dokončení objednávky vám do e-mailu dorazí potvrzení s číslem objednávky. Toto číslo stačí zkopírovat a zadat do funkce „Sledování objednávky“ na našich webových stránkách. 🚛📬

🔍 Jak to funguje?
1️⃣ Dokončíte objednávku a obdržíte potvrzení e-mailem.
2️⃣ Zkopírujete číslo objednávky z e-mailu.
3️⃣ Na stránkách Pneuboss.cz v sekci „Sledování objednávky“ zadáte toto číslo.
4️⃣ Sledujte každý krok – od přípravy na skladu po doručení kurýrem!

➡️ Spolehlivé doručení a vždy aktuální informace na dosah!

#PneubossCZ #SledovaniObjednavky #BezpecnaJizda #PneumatikyOnline",0,"01/31/2025 05:33",https://www.instagram.com/p/DFfeUievic6/,"IG image",,Lifetime,182,142,4,0,0,0,0
17962901468851965,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","❄️ Připraveni na zimu – s GitiWinter W2! 🚗💨

GitiWinter W2 zajišťuje vynikající přilnavost a spolehlivou kontrolu, i při ledových teplotách a zasněžených podmínkách. S touto pneumatikou jste plně připraveni na jakoukoliv zimní cestu.

💡 Proč zvolit GitiWinter W2? ✅ Vynikající trakce na sněhu a ledu
✅ Precizní řízení a vysoká stabilita jízdy
✅ Maximální komfort a bezpečnost na zimních silnicích

Získejte zimní pneumatiku, která vám poskytne jistotu i v těch nejtvrdších podmínkách!

#GitiWinterW2 #WinterPerformance #GitiTire #WinterDrivingSafety #TyresForAllConditions #Pneuboss",0,"02/02/2025 14:09",https://www.instagram.com/p/DFli9hNMbHY/,"IG image",,Lifetime,100,58,4,0,0,0,0
17965625120841525,17841402202605251,pneuboss.cz,"Pneuboss.cz | E-shop s pneumatikami","🛞 Prémiové značky za skvělé ceny!
U nás najdete pneumatiky od nejlepších světových výrobců – Michelin, Pirelli, Continental a Bridgestone. ✔️ Zaručujeme kvalitu, spolehlivost a bezpečí na každém kilometru.
➡️ Vyberte si ty pravé pneumatiky a užijte si pohodlnou a bezpečnou jízdu!

#Pneuboss #PneumatikyProKazdeho #BezpecnaJizda #SpickovaKvalita #Michelin #Pirelli #Continental #Bridgestone",0,"02/03/2025 05:42",https://www.instagram.com/p/DFnNvn0BvtU/,"IG image",,Lifetime,35075,192151,22,0,4,0,0
